investor_id,name,age,city,occupation,risk_appetite,sip_capacity,preferred_language,created_at,gender,tier,monthly_income_est,last_activity_date
inv_221d5c76,Ramesh Joshi,30,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,33329,2025-10-01
inv_c4a4f890,Sunita Kale,39,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,328726,2025-10-01
inv_025ac200,Swati Shinde,36,Pune,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,30824,2025-10-01
inv_3faf6be9,Nisha Mehta,51,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,36418,2025-10-01
inv_36ed3d5a,Ganesh Kale,24,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,105628,2025-10-01
inv_c6c2bc4d,Vikram Kale,37,Mumbai,Business,High,15000,Marathi,2024-01-01,Male,Tier 1,434870,2025-10-01
inv_8f3a6f1b,Suresh Nair,26,Thane,Business,High,30000,English,2024-01-01,Male,Tier 2,169889,2025-10-01
inv_35373c9e,Nisha Shinde,57,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,97239,2025-10-01
inv_fccfd0d0,Raju Kulkarni,54,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,54595,2025-10-01
inv_3e435ee9,Sanjay Deshmukh,35,Pune,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,106025,2025-10-01
inv_6dfacb49,Raj Singh,41,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,99639,2025-10-01
inv_5b3bfdf4,Ganesh Das,20,Hyderabad,Student,High,1000,English,2024-01-01,Male,Tier 2,5900,2025-10-01
inv_18807075,Krutika Singh,40,Pune,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,135137,2025-10-01
inv_0e5fb6bb,Suresh Gupta,39,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,38245,2025-10-01
inv_4f27eb36,Anil Nair,33,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,27882,2025-10-01
inv_3ccb57a6,Anjali Mehta,33,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Female,Tier 1,24487,2025-10-01
inv_cc4e61d5,Anjali Patil,35,Mumbai,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,143611,2025-10-01
inv_824a74ee,Nisha Pawar,28,Mumbai,Business,High,15000,English,2024-01-01,Female,Tier 1,443522,2025-10-01
inv_3abf1c78,Manoj Verma,26,Nashik,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,79021,2025-10-01
inv_56425202,Swati Das,29,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,41536,2025-10-01
inv_0f0f2184,Arjun Pawar,38,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,36598,2025-10-01
inv_8f92519f,Sunil Mehta,26,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,78971,2025-10-01
inv_4289ba6c,Meena Deshmukh,20,Bangalore,Student,High,500,English,2024-01-01,Female,Tier 1,11864,2025-10-01
inv_2390f32a,Sunita Kale,36,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,96589,2025-10-01
inv_dff6cca7,Anil Das,56,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 2,62812,2025-10-01
inv_ff93d559,Ganesh Kulkarni,27,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,24510,2025-10-01
inv_52050f3a,Krutika Mehta,41,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,126460,2025-10-01
inv_ca93157d,Neha Kulkarni,22,Nashik,Student,High,500,English,2024-01-01,Female,Tier 2,7596,2025-10-01
inv_02e63dab,Nisha Mehta,27,Nashik,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,16776,2025-10-01
inv_92214052,Kavita Deshmukh,25,Nashik,Business,High,15000,English,2024-01-01,Female,Tier 2,104320,2025-10-01
inv_1d1af1ba,Aditya Singh,48,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,159259,2025-10-01
inv_51f8d2db,Vikram Patil,54,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,37250,2025-10-01
inv_80780b02,Aditya Kale,43,Thane,Business,High,30000,English,2024-01-01,Male,Tier 2,474556,2025-10-01
inv_c969632e,Riya Pawar,36,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,76889,2025-10-01
inv_69b66abd,Neha Gupta,43,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,34107,2025-10-01
inv_949e4474,Raj Verma,27,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,26004,2025-10-01
inv_d8ac192b,Sneha Mehta,18,Hyderabad,Student,High,1000,English,2024-01-01,Female,Tier 2,8098,2025-10-01
inv_0b044a9b,Anita Singh,56,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,24615,2025-10-01
inv_c187d5ef,Anita Nair,57,Hyderabad,Business,High,30000,English,2024-01-01,Female,Tier 2,353007,2025-10-01
inv_3a827686,Krutika Sharma,42,Nashik,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,226873,2025-10-01
inv_4e92ac5b,Pooja Pawar,44,Nashik,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,27805,2025-10-01
inv_ea9d25b7,Priya Gupta,69,Bangalore,Retired,Conservative,5000,English,2024-01-01,Female,Tier 1,36994,2025-10-01
inv_98af39c3,Anil Nair,27,Nashik,Business,High,15000,Hindi,2024-01-01,Male,Tier 2,348171,2025-10-01
inv_e5f9b46e,Riya Gupta,33,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,66718,2025-10-01
inv_4d40bf8c,Anita Verma,37,Chennai,Business,High,30000,Tamil,2024-01-01,Female,Tier 2,109696,2025-10-01
inv_18c0a4f3,Karan Das,22,Pune,Student,High,500,Marathi,2024-01-01,Male,Tier 2,11429,2025-10-01
inv_72e0048e,Nisha Kulkarni,45,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 1,41945,2025-10-01
inv_0c3ad2c2,Arjun Kulkarni,31,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,27266,2025-10-01
inv_c9653609,Manoj Das,33,Nashik,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,406997,2025-10-01
inv_9b4932bf,Raju Verma,25,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,65872,2025-10-01
inv_86987453,Anita Kulkarni,42,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,100530,2025-10-01
inv_7afaeed5,Deepak Joshi,28,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,33227,2025-10-01
inv_f6b90cd3,Priya Pawar,44,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,110342,2025-10-01
inv_90989148,Meena Mehta,21,Hyderabad,Student,High,1000,English,2024-01-01,Female,Tier 2,6433,2025-10-01
inv_2320e103,Riya Verma,45,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,26266,2025-10-01
inv_b767ca2f,Priya Deshmukh,22,Hyderabad,Student,High,500,English,2024-01-01,Female,Tier 2,11456,2025-10-01
inv_30a00511,Kavita Sharma,52,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,93170,2025-10-01
inv_a4bf35d1,Anjali Mehta,70,Pune,Retired,Conservative,5000,Marathi,2024-01-01,Female,Tier 2,68241,2025-10-01
inv_20be0482,Deepak Verma,37,Nashik,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,117636,2025-10-01
inv_11a469ce,Deepak Patil,48,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,397473,2025-10-01
inv_eef4cd61,Varun Joshi,36,Delhi,Business,High,30000,Hindi,2024-01-01,Male,Tier 1,346343,2025-10-01
inv_b5888f20,Varun Mehta,52,Nashik,Business,High,15000,Hindi,2024-01-01,Male,Tier 2,205663,2025-10-01
inv_b975fe74,Riya Gupta,51,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,132426,2025-10-01
inv_215c6b16,Anil Patil,20,Bangalore,Student,High,1000,English,2024-01-01,Male,Tier 1,11606,2025-10-01
inv_9551eed8,Neha Verma,52,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,66123,2025-10-01
inv_20a1beb6,Vikram Kale,68,Mumbai,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,69565,2025-10-01
inv_b15474a4,Neha Sharma,23,Delhi,Student,High,500,Hindi,2024-01-01,Female,Tier 1,14420,2025-10-01
inv_ad027674,Pooja Deshmukh,39,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Female,Tier 1,30453,2025-10-01
inv_748c11d5,Anita Deshmukh,39,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,139105,2025-10-01
inv_46efd83e,Sunil Nair,24,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Male,Tier 1,36211,2025-10-01
inv_cbacf63f,Swati Shinde,65,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Female,Tier 1,66046,2025-10-01
inv_86d07ad0,Priya Singh,55,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,33045,2025-10-01
inv_c3fe790b,Deepak Deshmukh,77,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,46446,2025-10-01
inv_fb55c105,Sunil Pawar,56,Nashik,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,18217,2025-10-01
inv_cfa6df50,Arjun Mehta,54,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,102144,2025-10-01
inv_82d8e6eb,Aditya Kulkarni,26,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,58621,2025-10-01
inv_bcdc52ed,Priya Deshmukh,43,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,110076,2025-10-01
inv_e947cfe8,Krutika Nair,52,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,64814,2025-10-01
inv_68de66d0,Sanjay Kale,79,Pune,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 2,36912,2025-10-01
inv_afd2034c,Vijay Shinde,33,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,108530,2025-10-01
inv_54a44bfa,Aditi Gupta,31,Mumbai,Business,High,30000,Marathi,2024-01-01,Female,Tier 1,424544,2025-10-01
inv_c3a8b3c9,Anita Verma,57,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,118373,2025-10-01
inv_d76ab199,Sunita Pawar,35,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,133688,2025-10-01
inv_f7c03717,Anil Deshmukh,44,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Male,Tier 1,15117,2025-10-01
inv_1bbeef4f,Sunil Nair,35,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,30754,2025-10-01
inv_e18f9d70,Arjun Das,54,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,31967,2025-10-01
inv_a445d15f,Amit Pawar,54,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,50933,2025-10-01
inv_e1e59573,Sunita Mehta,46,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,135383,2025-10-01
inv_695d8b7c,Suresh Reddy,39,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,84642,2025-10-01
inv_71eaceea,Aditi Reddy,42,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,22690,2025-10-01
inv_da377c51,Ramesh Singh,32,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,135954,2025-10-01
inv_0a8eb9b0,Pooja Nair,74,Nagpur,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,79244,2025-10-01
inv_e474073e,Sneha Nair,24,Nashik,Gig Worker,Moderate,1000,Hindi,2024-01-01,Female,Tier 2,16266,2025-10-01
inv_bac95a08,Vikram Verma,64,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,37074,2025-10-01
inv_c7479310,Meena Joshi,34,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Female,Tier 1,21669,2025-10-01
inv_fa563c97,Sneha Kale,36,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,102386,2025-10-01
inv_80113f67,Divya Nair,56,Mumbai,Gig Worker,Moderate,1000,Hindi,2024-01-01,Female,Tier 1,30745,2025-10-01
inv_344efd9d,Meena Kale,46,Nashik,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,181046,2025-10-01
inv_efbae3dc,Amit Verma,48,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,282573,2025-10-01
inv_d2bc6b09,Pooja Singh,21,Nagpur,Student,High,1000,English,2024-01-01,Female,Tier 2,10074,2025-10-01
inv_26675597,Ramesh Deshmukh,43,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,27599,2025-10-01
inv_4cee578f,Krutika Sharma,35,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,148518,2025-10-01
inv_fed42469,Aditi Shinde,65,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Female,Tier 2,38650,2025-10-01
inv_51d7b967,Meena Verma,49,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,116099,2025-10-01
inv_a4076023,Raju Kale,33,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,29047,2025-10-01
inv_52fd3eb0,Riya Kulkarni,76,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Female,Tier 2,47397,2025-10-01
inv_cdef39fa,Pooja Pawar,71,Pune,Retired,Conservative,10000,Marathi,2024-01-01,Female,Tier 2,70008,2025-10-01
inv_354628f6,Pooja Joshi,46,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,78582,2025-10-01
inv_326a0d9a,Sunita Joshi,27,Bangalore,Business,High,30000,English,2024-01-01,Female,Tier 1,260825,2025-10-01
inv_4064ab88,Sanjay Kulkarni,50,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,31279,2025-10-01
inv_7971baf5,Divya Sharma,45,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,117248,2025-10-01
inv_53115da9,Krutika Singh,25,Nashik,Gig Worker,Moderate,1000,Hindi,2024-01-01,Female,Tier 2,36801,2025-10-01
inv_011fe63f,Anil Gupta,27,Pune,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 2,16544,2025-10-01
inv_10ea610a,Swati Kale,48,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,74868,2025-10-01
inv_e5483680,Meena Nair,43,Nashik,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,37748,2025-10-01
inv_bc8bb98e,Krutika Mehta,68,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Female,Tier 2,54259,2025-10-01
inv_b6d3c4e1,Manoj Singh,25,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,15287,2025-10-01
inv_89ead8f0,Anjali Sharma,49,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,157727,2025-10-01
inv_e95b5f2d,Sneha Pawar,47,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Female,Tier 1,31854,2025-10-01
inv_30e83bf3,Anil Pawar,78,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Male,Tier 2,72703,2025-10-01
inv_259910f5,Sunil Patil,30,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,20807,2025-10-01
inv_6f79361e,Riya Verma,44,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 1,65884,2025-10-01
inv_24e6d91e,Ganesh Gupta,21,Pune,Student,High,1000,Marathi,2024-01-01,Male,Tier 2,7008,2025-10-01
inv_ced52743,Priya Das,50,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,330138,2025-10-01
inv_3e45cb6c,Raju Reddy,21,Thane,Student,High,500,English,2024-01-01,Male,Tier 2,12566,2025-10-01
inv_cddf8bbe,Suresh Mehta,32,Nashik,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,134431,2025-10-01
inv_85c931cb,Pooja Reddy,52,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,25175,2025-10-01
inv_94a3f802,Suresh Joshi,47,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,45428,2025-10-01
inv_2bddce56,Vikram Shinde,26,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,32969,2025-10-01
inv_0a766de2,Raj Pawar,19,Delhi,Student,High,500,Hindi,2024-01-01,Male,Tier 1,12702,2025-10-01
inv_ee4fde68,Karan Gupta,39,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,89925,2025-10-01
inv_2a89f5a7,Swati Shinde,24,Delhi,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,443371,2025-10-01
inv_50782b40,Sanjay Joshi,52,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,117541,2025-10-01
inv_1ffa4b59,Amit Deshmukh,46,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,67418,2025-10-01
inv_df0e1c24,Pooja Kulkarni,40,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,145564,2025-10-01
inv_bbf5b385,Raj Joshi,40,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,22293,2025-10-01
inv_61d3dc69,Riya Kale,30,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,145480,2025-10-01
inv_40a7c1c9,Anjali Patil,39,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,36341,2025-10-01
inv_237cd817,Arjun Kale,38,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,95385,2025-10-01
inv_e221691f,Varun Joshi,44,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,74477,2025-10-01
inv_d280e98b,Neha Pawar,57,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,94451,2025-10-01
inv_18eb1173,Anil Mehta,25,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,480138,2025-10-01
inv_27e14acb,Pooja Sharma,28,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,96618,2025-10-01
inv_5c243749,Varun Das,22,Nagpur,Student,High,1000,English,2024-01-01,Male,Tier 2,5431,2025-10-01
inv_c700fd1e,Sneha Deshmukh,45,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,120817,2025-10-01
inv_9fd5b3d3,Vikram Pawar,25,Pune,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,148732,2025-10-01
inv_0df0bdad,Suresh Das,34,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,144386,2025-10-01
inv_c6b8e056,Aditya Joshi,38,Nashik,Business,High,30000,Marathi,2024-01-01,Male,Tier 2,417924,2025-10-01
inv_33efe828,Aditya Singh,53,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,38186,2025-10-01
inv_72783524,Arjun Reddy,21,Thane,Student,High,1000,English,2024-01-01,Male,Tier 2,7581,2025-10-01
inv_cb2b8a96,Anita Nair,47,Hyderabad,Business,High,15000,English,2024-01-01,Female,Tier 2,300977,2025-10-01
inv_848b85e0,Raju Kulkarni,57,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,83488,2025-10-01
inv_b8099497,Ramesh Deshmukh,20,Mumbai,Student,High,1000,Marathi,2024-01-01,Male,Tier 1,10014,2025-10-01
inv_0770e0bf,Divya Kulkarni,28,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,19786,2025-10-01
inv_a71b20ea,Pooja Reddy,37,Nagpur,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,21009,2025-10-01
inv_bb33e210,Sanjay Nair,35,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,46523,2025-10-01
inv_51b49aa8,Pooja Singh,64,Hyderabad,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,70977,2025-10-01
inv_9767bbaf,Ramesh Singh,67,Nagpur,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,44809,2025-10-01
inv_136c1d5e,Karan Patil,52,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,92391,2025-10-01
inv_8cebe9c1,Ganesh Deshmukh,47,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,284355,2025-10-01
inv_de29387a,Riya Deshmukh,22,Hyderabad,Student,High,500,English,2024-01-01,Female,Tier 2,7064,2025-10-01
inv_5e7f04e2,Vijay Nair,33,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,91645,2025-10-01
inv_c7ed9e76,Nisha Kulkarni,44,Nagpur,Business,High,30000,English,2024-01-01,Female,Tier 2,200365,2025-10-01
inv_9b022817,Riya Sharma,32,Mumbai,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,45675,2025-10-01
inv_c44f0dd6,Meena Pawar,30,Pune,Business,High,30000,English,2024-01-01,Female,Tier 2,115729,2025-10-01
inv_c1c9828c,Vijay Das,37,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,19058,2025-10-01
inv_eeb600ff,Sanjay Nair,63,Mumbai,Retired,Conservative,5000,English,2024-01-01,Male,Tier 1,56796,2025-10-01
inv_1e1e510e,Divya Shinde,21,Nagpur,Student,High,1000,English,2024-01-01,Female,Tier 2,6454,2025-10-01
inv_7b7347ec,Vijay Kale,44,Mumbai,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 1,38796,2025-10-01
inv_e9431e20,Krutika Shinde,26,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,70048,2025-10-01
inv_a87c1026,Aditi Patil,49,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,103048,2025-10-01
inv_53a8a814,Priya Reddy,27,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 1,61505,2025-10-01
inv_4414c2ad,Anjali Sharma,52,Mumbai,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,146705,2025-10-01
inv_386616bf,Vijay Sharma,33,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,132841,2025-10-01
inv_c9115ed2,Sunita Gupta,26,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,51307,2025-10-01
inv_98336aaa,Divya Shinde,37,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,493430,2025-10-01
inv_f9c7e76e,Karan Singh,41,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,473234,2025-10-01
inv_60be8449,Meena Pawar,64,Thane,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,48319,2025-10-01
inv_00cdfdea,Kavita Kale,70,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Female,Tier 2,62349,2025-10-01
inv_4cfce85e,Ramesh Shinde,19,Nashik,Student,High,1000,Marathi,2024-01-01,Male,Tier 2,8897,2025-10-01
inv_f1711935,Neha Mehta,63,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Female,Tier 2,30175,2025-10-01
inv_04f9ae25,Arjun Verma,49,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,19200,2025-10-01
inv_b03bc71e,Vikram Shinde,38,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,32085,2025-10-01
inv_6c6d9b2b,Aditi Patil,50,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,37863,2025-10-01
inv_857eb5eb,Varun Pawar,23,Hyderabad,Student,High,500,English,2024-01-01,Male,Tier 2,5268,2025-10-01
inv_9103216c,Anjali Das,55,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,130429,2025-10-01
inv_fa33af8e,Nisha Das,71,Bangalore,Retired,Conservative,10000,English,2024-01-01,Female,Tier 1,41242,2025-10-01
inv_5172f127,Arjun Shinde,18,Thane,Student,High,1000,English,2024-01-01,Male,Tier 2,9299,2025-10-01
inv_df005626,Neha Das,43,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,125942,2025-10-01
inv_6012cdb3,Sneha Singh,29,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,127859,2025-10-01
inv_cdc70143,Amit Sharma,26,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,54546,2025-10-01
inv_9fc212f6,Priya Pawar,53,Pune,Business,High,30000,English,2024-01-01,Female,Tier 2,405874,2025-10-01
inv_e5994b23,Deepak Verma,57,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,24322,2025-10-01
inv_fa539c8d,Varun Pawar,47,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,15175,2025-10-01
inv_0c41b497,Kavita Singh,45,Pune,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,218479,2025-10-01
inv_d6aecce7,Anil Singh,51,Mumbai,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,300402,2025-10-01
inv_c2f40f33,Sanjay Shinde,57,Pune,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,15619,2025-10-01
inv_7aa35a26,Suresh Joshi,79,Thane,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,42815,2025-10-01
inv_13eead31,Amit Sharma,43,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,31006,2025-10-01
inv_4aa727e6,Rahul Sharma,25,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,127010,2025-10-01
inv_d0c22617,Vijay Joshi,48,Mumbai,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,102854,2025-10-01
inv_7b9ab2e1,Anjali Kulkarni,47,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,45563,2025-10-01
inv_14b6a028,Aditya Gupta,41,Pune,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,395035,2025-10-01
inv_83a009c5,Pooja Kulkarni,33,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,133684,2025-10-01
inv_22103488,Neha Patil,34,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,65748,2025-10-01
inv_6bc52596,Nisha Shinde,33,Pune,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,31893,2025-10-01
inv_8866c02c,Pooja Nair,50,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,31036,2025-10-01
inv_d1481b9b,Deepak Singh,18,Hyderabad,Student,High,500,English,2024-01-01,Male,Tier 2,9344,2025-10-01
